A,B,C,D,E,F
1.41984129,26.20563126,1050.696,,1.04488945,153.6659699
1.414069414,26.4641571,1050.848,,1.043907881,153.8338776
1.410213947,27.86667061,1051,,1.044905186,153.8018494
1.413100004,29.26420593,1051.152,,1.045907617,153.7146759
1.413100004,28.71897697,1051.304,,1.048799992,153.7164002
1.412102699,29.65361023,1051.456,,1.049797416,153.7476044
1.414983153,26.30092812,1051.608,,1.048805237,153.8356781
1.414107323,29.11750603,1051.76,,1.044930697,153.7692108
1.413111091,26.37491608,1051.912,,1.043019891,153.6622162
1.410238862,29.14941979,1052.064,,1.041026235,153.8357239
1.4102,27.01887322,1052.216,,1.041000009,153.7710266
1.411083221,30.63359642,1052.368,,1.041000009,153.6282196
1.413058043,29.99946404,1052.52,,1.043839097,153.7463684
1.414955854,32.44159317,1052.672,,1.044876337,153.6869354
1.414999962,36.66889572,1052.824,,1.047821164,152.9971314
1.416942954,42.06365585,1052.976,,1.086745143,152.1074219
1.435884476,47.93857575,1053.128,,1.144654274,151.3336334
1.471474767,52.50283814,1053.28,,1.158766627,150.4710693
1.491480947,54.73298645,1053.432,,1.103716612,149.7604675
1.489413619,58.59580612,1053.584,,1.063078642,148.9758301
1.478947282,56.38354492,1053.736,,1.093305707,149.066452
1.492546678,59.65557861,1053.888,,1.223485351,149.0386658
1.563932538,56.05900192,1054.04,,1.41652596,148.9197388
1.669457078,53.11328507,1054.192,,1.579816341,148.855423
1.792346478,46.06644821,1054.344,,1.550852537,148.9203644
1.816375852,46.36663055,1054.496,,1.431634665,148.8014221
1.77139914,47.14268494,1054.648,,1.313425183,148.7352753
1.697000027,49.27235413,1054.8,,1.244208455,148.8020783
1.655750513,46.79931259,1054.952,,1.251256704,148.6832428
1.624990106,44.58116913,1055.104,,1.311239839,148.6151733
1.635768652,44.75792694,1055.256,,1.381834388,148.6837769
1.658531785,43.88127136,1055.408,,1.491970897,148.614624
1.686425567,46.38992691,1055.56,,1.578753352,148.684372
1.719191432,48.16758728,1055.712,,1.687828422,148.5896454
1.69562304,49.86616516,1055.864,,1.641392946,148.5658722
1.676304221,48.73619843,1056.016,,1.562290549,148.4939423
1.654186964,46.24881363,1056.168,,1.427733302,148.5665131
1.651477575,46.34537888,1056.32,,1.343751192,148.4703674
1.6327281,48.79434204,1056.472,,1.217772484,148.4705353
1.582022786,50.73463821,1056.624,,1.178583384,148.4480591
1.537347794,47.14268494,1056.776,,1.152800083,148.3294373
1.526155233,47.56846619,1056.928,,1.209448814,148.275238
1.527110457,49.09095001,1057.08,,1.26153338,148.4278565
1.583416939,55.2545166,1057.232,,1.350798369,148.210846
1.659780979,55.90948868,1057.384,,1.497605562,147.8220673
1.75163269,61.12212753,1057.536,,1.626944065,146.1364746
1.82770741,61.3052063,1057.688,,1.732690573,144.3526917
1.87928617,63.52356339,1057.84,,1.760600805,142.5128937
1.914978027,59.2216301,1057.992,,1.792065859,140.4468842
1.900024772,60.5544281,1058.144,,1.783024311,138.7683563
1.915533304,60.89492416,1058.296,,1.742612362,137.3564301
1.917123318,62.41309738,1058.448,,1.727043271,137.882782
1.897326946,62.24246979,1058.6,,1.708556652,137.8132477
1.850319743,62.43254089,1058.752,,1.709498406,136.8571472
1.814860821,61.81691742,1058.904,,1.687064529,136.3351593
1.836742759,61.20449829,1059.056,,1.7191118,134.6916199
1.896510601,58.04795837,1059.208,,1.761731267,132.0836639
1.952384949,58.34262848,1059.36,,1.754944921,131.7033997
1.971674442,58.73705292,1059.512,,1.690932989,131.2258148
1.911834717,59.770401,1059.664,,1.583755612,131.8477325
1.83136034,59.40431213,1059.816,,1.524919748,134.246521
1.765356422,60.45586777,1059.968,,1.507650375,136.9872284
1.760817885,58.37745667,1060.12,,1.54481256,142.4950562
1.77827239,58.2593956,1060.272,,1.558392167,148.710434
1.797730684,55.04742432,1060.424,,1.57518661,146.6209564
1.800799966,55.75033951,1060.576,,1.542824388,143.538971
1.800799966,54.35154343,1060.728,,1.512405276,143.5592041
1.806477308,53.69206238,1060.88,,1.467903972,146.6949921
1.816585422,56.19889832,1061.032,,1.495693684,151.6742401
1.834577084,58.81864166,1061.184,,1.582273245,153.3494873
1.875017524,62.40168381,1061.336,,1.757670879,152.2337189
1.91255641,64.71105194,1061.488,,1.812757492,151.7602081
1.979927063,65.37051392,1061.64,,1.86151576,151.2841644
2.019570589,64.05550385,1061.792,,1.87830627,150.7839813
2.060518265,62.72911835,1061.944,,1.974750876,149.5709686
2.055623293,60.23666763,1062.096,,2.058099985,144.3460999
2.036877871,57.76634979,1062.248,,1.978059053,146.2240601
1.992128849,56.7061348,1062.4,,1.862083197,148.8800812
1.893489718,57.97313309,1062.552,,1.607737064,149.2726746
1.774835348,61.12361908,1062.704,,1.44433856,147.4216461
1.651705384,60.48619843,1062.856,,1.35075593,144.7089233
1.616867065,59.23370743,1063.008,,1.370623589,140.9367828
1.622811317,58.85085297,1063.16,,1.428809524,137.4993286
1.693873167,58.88676453,1063.312,,1.455350637,134.3414917
1.758201838,59.62229919,1063.464,,1.452837825,131.9599152
1.819702864,59.61568832,1063.616,,1.461908698,133.1668396
1.872084022,60.34732056,1063.768,,1.529230237,137.8545075
1.929440856,62.76346207,1063.92,,1.698090076,141.1377869
1.982007861,63.39932632,1064.072,,1.887920499,140.1021729
2.024290085,63.96488571,1064.224,,1.934206009,137.4441376
2.037768841,63.10863495,1064.376,,1.893224478,132.3699799
2.028524399,64.83882904,1064.528,,1.881594539,130.0654602
2.019401312,68.27342224,1064.68,,1.905101538,131.5780029
2.013076782,70.89781189,1064.832,,1.937544584,132.1387177
2.007270098,70.72148132,1064.984,,1.929642558,132.2595825
2.011838198,68.40640259,1065.136,,1.923353791,132.0997772
2.01514101,66.32791901,1065.288,,1.911749601,131.3511963
2.01121521,66.58374023,1065.44,,1.910392165,132.3582764
2.020042658,67.47148895,1065.592,,1.903793216,131.9931793
2.035185576,66.93682098,1065.744,,1.895544887,131.728241
2.046353817,65.65924072,1065.896,,1.844603896,129.7610016
2.025544643,63.14632034,1066.048,,1.83831203,130.2622376
2.00452137,61.7328186,1066.2,,1.830212593,131.1972199
1.993485689,60.59777069,1066.352,,1.833379507,132.0852356
1.989798188,59.75094605,1066.504,,1.790541768,135.132019
1.976364851,60.91752625,1066.656,,1.776531219,136.2005005
1.958075762,60.0557251,1066.808,,1.795899987,136.4447937
1.95025444,58.51364136,1066.96,,1.792776704,138.0969238
1.961271048,54.87551117,1067.112,,1.793316722,137.2585144
1.975723386,52.45659256,1067.264,,1.781498432,136.9133148
1.9893893,52.54138947,1067.416,,1.833493114,137.258194
1.996004105,55.35644913,1067.568,,1.899009228,133.8103485
2.003405571,58.81574631,1067.72,,1.97547245,132.8653412
2.007256031,57.90773773,1067.872,,1.992075086,131.4270172
2.002252579,56.48942947,1068.024,,1.950392604,132.9645996
1.984757185,55.64273453,1068.176,,1.81972599,134.027771
1.927516222,57.74533844,1068.328,,1.686293006,135.9298859
1.871187687,55.31041336,1068.48,,1.613330245,138.4094544
1.818134427,52.582798,1068.632,,1.611365318,134.9599609
1.827708364,54.47546005,1068.784,,1.674449325,134.6426849
1.84975028,59.31322098,1068.936,,1.662545204,131.8621368
1.885616899,60.66559982,1069.088,,1.647192955,131.4275513
1.879176736,57.31744766,1069.24,,1.611743093,134.778595
1.881516099,55.14430618,1069.392,,1.605808616,134.875885
1.863961101,53.57110596,1069.544,,1.577586651,134.9903565
1.865510106,53.34119797,1069.696,,1.581129909,136.6089172
1.853838205,55.85738373,1069.848,,1.589188218,137.2365418
1.861543775,57.81515503,1070,,1.63650465,137.1554413
1.850002408,59.67386246,1070.152,,1.665742993,138.6202087
1.85921371,59.17790985,1070.304,,1.692551494,139.4922333
1.881255508,59.59803772,1070.456,,1.705438614,137.6041718
1.896834016,61.48971558,1070.608,,1.715166688,138.7391205
1.907244921,60.38174439,1070.76,,1.720364094,138.9233093
1.892077327,59.44809723,1070.912,,1.718120456,138.1534424
1.894396424,57.79028702,1071.064,,1.714230776,140.6678467
1.907420278,57.86017609,1071.216,,1.680878997,140.7266846
1.932798624,60.87638474,1071.368,,1.668544054,138.0584412
1.942412734,63.33731842,1071.52,,1.641022801,136.8598785
1.938871861,66.1658783,1071.672,,1.628824949,139.775177
1.919878364,66.40677643,1071.824,,1.62960875,145.7344055
1.915214896,65.47315979,1071.976,,1.666582465,151.8082428
1.904876471,64.64984131,1072.128,,1.721890569,153.1635132
1.905597925,63.85417175,1072.28,,1.669575572,150.3977509
1.884721637,64.32837677,1072.432,,1.556300044,145.2337494
1.843530417,64.59185028,1072.584,,1.493599534,142.6048584
1.838558912,62.86581802,1072.736,,1.554659843,141.3050079
1.859441519,58.35811234,1072.888,,1.695683718,141.9570618
1.905372262,56.62091065,1073.04,,1.747215986,139.8760681
1.924092531,58.28211212,1073.192,,1.70002985,140.0751953
1.906785965,60.89844513,1073.344,,1.667791605,138.8444519
1.88602984,59.77182007,1073.496,,1.668911099,138.0518646
1.863301516,57.94561386,1073.648,,1.710285902,138.9414825
1.882784605,55.87944031,1073.8,,1.797083736,138.5195465
1.919237852,56.27200317,1073.952,,1.922514677,138.77771
1.953184843,58.97351074,1074.104,,1.902925253,140.5011292
1.945410609,60.67839813,1074.256,,1.62987268,141.1452026
1.873703241,59.74730682,1074.408,,1.387914896,143.0858002
1.747083306,56.83634567,1074.56,,1.293064594,144.914032
1.666523695,55.48735046,1074.712,,1.352945924,144.401413
1.671993733,54.09118652,1074.864,,1.508387446,144.1958008
1.76629436,52.58979416,1075.016,,1.618674874,142.2077026
1.856749535,53.54151917,1075.168,,1.658376694,138.2947235
1.902614236,55.73080063,1075.32,,1.618590593,134.347229
1.921378851,59.02807999,1075.472,,1.565655112,134.0092468
1.916434288,59.49940109,1075.624,,1.55916667,134.5625153
1.889106631,59.5137291,1075.776,,1.562190294,136.475769
1.843290091,59.95407105,1075.928,,1.5043993,139.1308899
1.788870692,62.08692551,1076.08,,1.41094625,137.8017578
1.750195622,62.92289734,1076.232,,1.362075925,138.1132813
1.724328876,61.34622955,1076.384,,1.394922018,138.4176636
1.731073141,60.30356216,1076.536,,1.488042831,136.0492706
1.768132806,61.22501755,1076.688,,1.541042805,137.3970795
1.817240238,61.96404648,1076.84,,1.502858996,137.6451874
1.830948949,62.7689476,1076.992,,1.473539352,136.1255798
1.812553763,65.10603333,1077.144,,1.485793114,137.2192535
1.808447838,68.30401611,1077.296,,1.522798419,135.1329498
1.830805421,69.25799561,1077.448,,1.512615204,133.4553223
1.839222074,67.11250305,1077.6,,1.499849916,136.1642761
1.813935638,63.71321869,1077.752,,1.540843248,137.5691986
1.795737863,62.06756592,1077.904,,1.584559321,138.3306427
1.796051264,62.89813232,1078.056,,1.571092129,139.0387878
1.817756057,62.89349365,1078.208,,1.554859042,139.6598816
1.82355082,61.76336289,1078.36,,1.531211853,140.2502441
1.811910391,60.43675995,1078.512,,1.510163546,140.9449616
1.802796483,60.05024719,1078.664,,1.460942507,141.7510681
1.775374174,58.42284012,1078.816,,1.421388745,141.9159088
1.740503669,55.85647202,1078.968,,1.442921996,141.9125214
1.731679916,55.72586823,1079.12,,1.497753501,141.9611969
1.764546275,56.58824539,1079.272,,1.529516816,142.0233765
1.799566627,57.51792145,1079.424,,1.475766659,142.0318146
1.782606006,58.06103897,1079.576,,1.413100004,141.8465881
1.740391254,58.20676804,1079.728,,1.391546726,141.8872833
1.735955715,58.37460327,1079.88,,1.47623384,142.1029205
1.747546673,58.59565735,1080.032,,1.592996001,141.9644928
1.77936852,58.02957153,1080.184,,1.618134618,141.8228149
1.803724766,56.8605423,1080.336,,1.559688449,141.9789124
1.808987737,54.90428162,1080.488,,1.505857468,142.0348816
1.816476822,54.66915131,1080.64,,1.572846532,141.9397888
1.82296741,55.29612732,1080.792,,1.695313454,141.9157105
1.852595687,54.28573227,1080.944,,1.755711794,141.9127197
1.885734201,53.31995392,1081.096,,1.735139608,141.9590759
1.892401338,55.75934219,1081.248,,1.690531731,142.0212555
1.875268936,61.21594238,1081.4,,1.653159022,142.0319977
1.852345228,64.70181274,1081.552,,1.652818441,141.9404602
1.844735742,63.38251495,1081.704,,1.713377714,141.9135132
1.855499983,58.27423859,1081.856,,1.765482664,141.9163055
1.868320227,55.16544342,1082.008,,1.766306281,141.9128113
1.888262987,57.13495255,1082.16,,1.722878456,142.0043945
1.893153548,64.30141449,1082.312,,1.642111778,142.0320892
1.874935865,68.08163452,1082.464,,1.555985808,141.8582001
1.833497047,66.77210236,1082.616,,1.493726015,141.8816681
1.805362105,63.82168961,1082.768,,1.543935418,142.0030975
1.815594673,60.87252426,1082.92,,1.715071082,142.0321503
1.864595413,58.3164978,1083.072,,1.863409162,141.9436188
1.918447614,53.83010101,1083.224,,1.873347998,141.8287506
1.925856233,51.33226395,1083.376,,1.785718083,141.9665985
1.894248366,51.06577301,1083.528,,1.696103334,142.0346069
1.860441923,52.82674789,1083.68,,1.652357459,141.9463959
1.834346652,54.61877823,1083.832,,1.67597723,141.9154205
1.827087283,54.17510986,1083.984,,1.680656433,141.9130096
1.85106194,54.00366592,1084.136,,1.715155125,142.0001373
1.875359774,55.92267227,1084.288,,1.716712117,142.0322723
1.892310858,59.76927948,1084.44,,1.738405466,141.8661499
1.893327951,61.51638413,1084.592,,1.735150337,141.8777924
1.90272212,61.01123047,1084.744,,1.735306859,141.9988556
1.908212781,58.32041168,1084.896,,1.774813414,142.0323334
1.904400349,54.27861023,1085.048,,1.788217306,141.9476776
1.884376288,52.14709091,1085.2,,1.761333346,141.8326263
1.869748831,52.42829895,1085.352,,1.756702066,141.9586487
1.852196813,53.18934631,1085.504,,1.743544102,142.0344238
1.840213895,52.18696976,1085.656,,1.671486259,141.9506531
1.808290124,49.07761383,1085.808,,1.537383437,141.9152374
1.732851148,49.45623779,1085.96,,1.426903248,141.9131928
1.666046381,50.06037521,1086.112,,1.412321568,141.9958801
1.644819379,50.48016357,1086.264,,1.459639311,141.9519653
1.66990447,50.21605301,1086.416,,1.522529125,141.9151764
1.689499974,51.51974487,1086.568,,1.525925994,141.9132538
1.67735517,53.03303528,1086.72,,1.522602081,141.9945984
1.658585787,54.3031044,1086.872,,1.545733094,142.0325165
1.664066553,54.44949341,1087.024,,1.543033361,141.9517517
1.677454472,53.96946716,1087.176,,1.485706568,141.8365173
1.685404062,54.4670639,1087.328,,1.427866101,141.3244019
1.682512045,57.64485931,1087.48,,1.442272425,136.7948151
1.711250901,59.19235992,1087.632,,1.547374845,130.4058838
1.77786231,57.49293137,1087.784,,1.593870044,124.034195
1.825956106,52.38010025,1087.936,,1.548499942,117.3749313
1.887081265,46.01278305,1088.088,,1.608857989,111.067955
1.98934567,39.59479523,1088.24,,1.864126802,107.4382858
2.153621674,35.52987671,1088.392,,1.954628825,108.078476
2.169897795,40.63333893,1088.544,,1.72307086,110.7853546
1.958341241,47.02184677,1088.696,,1.579236269,121.5221481
1.806047797,52.21049881,1088.848,,1.483618379,139.8310089
1.749638677,53.56164169,1089,,1.463715792,148.326294
1.743706226,55.12013626,1089.152,,1.474704742,147.9789124
1.739637613,56.25007629,1089.304,,1.527232289,145.4677124
1.754772902,58.29958344,1089.456,,1.534875274,144.2248993
1.772760034,57.29327011,1089.608,,1.464543223,143.221283
1.756119967,56.4825058,1089.76,,1.440530658,141.6043549
1.723630905,55.00016403,1089.912,,1.500633359,141.3979187
1.71604538,55.959095,1090.064,,1.568920493,141.2402802
1.757523894,55.19632721,1090.216,,1.58710289,140.0908814
1.813039541,53.53300095,1090.368,,1.577474475,138.810318
1.846287489,52.74062347,1090.52,,1.590845704,139.5574799
1.81720829,53.28483582,1090.672,,1.539182186,140.5755615
1.773046017,52.48748779,1090.824,,1.463424683,143.3532562
1.74132061,52.39913559,1090.976,,1.429713368,145.2032929
1.763170362,56.19417954,1091.128,,1.449270368,144.3361816
1.770087481,59.6313057,1091.28,,1.494784713,143.0700378
1.765315294,60.70040131,1091.432,,1.56621182,141.8617706
1.760776043,57.84034348,1091.584,,1.611557722,141.9408722
1.800247192,56.9824295,1091.736,,1.610124588,143.1504211
1.836837649,60.32918549,1091.888,,1.505500078,144.5292816
1.852970362,62.81671143,1092.04,,1.445752978,146.5042725
1.776703239,63.07398987,1092.192,,1.45136559,145.3992157
1.722021461,59.32403946,1092.344,,1.520053625,143.3458862
1.708925962,55.70101166,1092.496,,1.558518171,143.1898956
1.775558591,55.64010239,1092.648,,1.526226044,144.4209747
1.820908785,54.23591232,1092.8,,1.515699983,145.3191223
1.804498553,57.26320267,1092.952,,1.599928618,146.8399506
1.768491149,57.06447983,1093.104,,1.62716794,149.7864227
1.767456174,61.5248642,1093.256,,1.438826799,150.2202606
1.772109509,61.1145134,1093.408,,1.253535509,150.0159912
1.714311838,60.55125809,1093.56,,1.204545617,150.8900909
1.648387551,55.95202255,1093.712,,1.284408689,150.3003082
1.645972133,54.90367508,1093.864,,1.478075028,149.8677368
1.702521443,53.49578476,1094.016,,1.647051454,152.4612732
1.816932201,57.27063751,1094.168,,1.775586605,151.7971649
1.889081121,58.41362763,1094.32,,1.708423972,149.0319672
1.914962769,60.72977448,1094.472,,1.514953852,149.989975
1.832500219,55.58132935,1094.624,,1.294373155,149.6931458
1.719742775,53.85174942,1094.776,,1.174339175,146.8401489
1.652163982,54.22968292,1094.928,,1.19577539,147.559433
1.65907824,57.49586105,1095.08,,1.357951999,148.3021698
1.730513692,58.07003784,1095.232,,1.532016993,146.3474121
1.805878043,59.32695007,1095.384,,1.602511048,145.8605652
1.832505584,64.01799774,1095.536,,1.524093628,146.2055206
1.795643807,67.36237335,1095.688,,1.405922055,145.5338593
1.758865476,69.17690277,1095.84,,1.351028562,145.7454987
1.754579306,66.94098663,1095.992,,1.376458287,145.2337036
1.795318961,71.03209686,1096.144,,1.51821208,142.256012
1.843887568,73.15808106,1096.296,,1.640424728,139.7650299
1.87357688,76.14076233,1096.448,,1.715040922,140.840622
